Date,Time,F_[Hz],UL1_[V],UL2_[V],UL12_[V],UNE_[V],THDL1_[%],THDL2_[%],THDNE_[%],H1_UL1_[%],H1_UL2_[%],H2_UL1_[%],H2_UL2_[%],H3_UL1_[%],H3_UL2_[%],H4_UL1_[%],H4_UL2_[%],H5_UL1_[%],H5_UL2_[%],H6_UL1_[%],H6_UL2_[%],H7_UL1_[%],H7_UL2_[%],H8_UL1_[%],H8_UL2_[%],H9_UL1_[%],H9_UL2_[%],H10_UL1_[%],H10_UL2_[%],H11_UL1_[%],H11_UL2_[%],H12_UL1_[%],H12_UL2_[%],H13_UL1_[%],H13_UL2_[%],H14_UL1_[%],H14_UL2_[%],H15_UL1_[%],H15_UL2_[%],H16_UL1_[%],H16_UL2_[%],H17_UL1_[%],H17_UL2_[%],H18_UL1_[%],H18_UL2_[%],H19_UL1_[%],H19_UL2_[%],H20_UL1_[%],H20_UL2_[%],H21_UL1_[%],H21_UL2_[%],H22_UL1_[%],H22_UL2_[%],H23_UL1_[%],H23_UL2_[%],H24_UL1_[%],H24_UL2_[%],H25_UL1_[%],H25_UL2_[%],H26_UL1_[%],H26_UL2_[%],H27_UL1_[%],H27_UL2_[%],H28_UL1_[%],H28_UL2_[%],H29_UL1_[%],H29_UL2_[%],H30_UL1_[%],H30_UL2_[%],H31_UL1_[%],H31_UL2_[%],H32_UL1_[%],H32_UL2_[%],H33_UL1_[%],H33_UL2_[%],H34_UL1_[%],H34_UL2_[%],H35_UL1_[%],H35_UL2_[%],H36_UL1_[%],H36_UL2_[%],H37_UL1_[%],H37_UL2_[%],H38_UL1_[%],H38_UL2_[%],H39_UL1_[%],H39_UL2_[%],H40_UL1_[%],H40_UL2_[%],H41_UL1_[%],H41_UL2_[%],H42_UL1_[%],H42_UL2_[%],H43_UL1_[%],H43_UL2_[%],H44_UL1_[%],H44_UL2_[%],H45_UL1_[%],H45_UL2_[%],H46_UL1_[%],H46_UL2_[%],H47_UL1_[%],H47_UL2_[%],H48_UL1_[%],H48_UL2_[%],H49_UL1_[%],H49_UL2_[%],H50_UL1_[%],H50_UL2_[%],Pst_UL1,Pst_UL2,UU_(Volt)_[%],IL1_[A],IL2_[A],THD_I1_[%],THD_I2_[%],THD_IN_[%],P_L1_[W],P_L1_[W]_abs,P_L2_[W],P_L2_[W]_abs,P_total_[W],P_total_[W]_abs,S_L1_[VA],S_L2_[VA],S_total_[VA],PF_L1,PF_L1_abs,PF_L2,PF_L2_abs,PF_total,PF_total_abs,QFL1,QFL2,QFtotal,E_L1_[Wh],E_L2_[Wh],E_L3_[Wh],E_total_[Wh]
2020-05-20 00:00:00,15:20:00.000,60.003,127.25,126.8,254.05,0.018,1.551,1.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,99.66,43.554,55.256,5.916,6.227,13.815,5151.166,5151.166,6298.144,6298.144,11449.309,11449.309,5511.704,6961.716,12731.552,0.935,0.935,0.905,0.905,0.899,0.899,0.356,0.426,0.437,858.5276666666666,1049.6906666666666,,1908.2183333333332
2020-05-20 00:00:00,15:30:00.000,60,127.403,126.824,254.227,0.019,1.571,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.076,99.519,38.228,61.728,6.509,6.243,8.048,4638.989,4638.989,7240.771,7240.771,11879.76,11879.76,4865.759,7658.559,13547.827,0.953,0.953,0.945,0.945,0.877,0.877,0.302,0.326,0.481,773.1648333333333,1206.7951666666665,,1979.9599999999998
2020-05-20 00:00:00,15:40:00.000,60.007,127.544,126.912,254.45600000000002,0.019,1.591,1.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.091,99.452,43.217,70.931,6.782,6.586,8.654,5227.461,5227.461,8189.795,8189.795,13417.257,13417.257,5496.698,8863.924,15629.332,0.951,0.951,0.924,0.924,0.858,0.858,0.309,0.383,0.513,871.2435,1364.9658333333332,,2236.2093333333332
2020-05-20 00:00:00,15:50:00.000,59.999,127.771,127.122,254.893,0.019,1.6,1.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.067,99.428,41.977,56.387,6.863,7.518,14.884,4971.414,4971.414,6443.605,6443.605,11415.02,11415.02,5356.688,7153.099,12890.294,0.928,0.928,0.901,0.901,0.886,0.886,0.372,0.434,0.465,828.569,1073.9341666666664,,1902.5031666666664
2020-05-20 00:00:00,16:00:00.000,60.01,127.975,127.318,255.293,0.019,1.618,1.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.106,99.42,43.315,57.593,6.153,7.161,12.928,5145.158,5145.158,6531.296,6531.296,11676.455,11676.455,5464.027,7319.805,13324.866,0.942,0.942,0.892,0.892,0.876,0.876,0.337,0.451,0.482,857.5263333333334,1088.5493333333334,,1946.0756666666666
2020-05-20 00:00:00,16:10:00.000,59.995,128.241,127.575,255.81600000000003,0.019,1.64,1.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.248,99.412,44.394,46.325,6.206,8.38,16.093,5256.312,5256.312,5306.862,5306.862,10563.174,10563.174,5583.1,5748.386,11598.054,0.941,0.941,0.923,0.923,0.911,0.911,0.337,0.384,0.413,876.0519999999999,884.477,,1760.529
2020-05-20 00:00:00,16:20:00.000,59.996,128.497,127.821,256.318,0.019,1.667,1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.064,99.401,41.869,39.884,6.963,8.596,24.134,4913.49,4913.49,4663.542,4663.542,9577.031,9577.031,5377.926,5072.295,10519.876,0.914,0.914,0.919,0.919,0.91,0.91,0.407,0.393,0.414,818.915,777.2570000000001,,1596.172
2020-05-20 00:00:00,16:30:00.000,60.01,129.073,128.386,257.459,0.019,1.683,1.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.081,99.396,40.717,42.09,7.195,8.434,64.052,4870.003,4870.003,4924.903,4924.903,9794.906,9794.906,5247.969,5396.753,10663.438,0.928,0.928,0.913,0.913,0.919,0.919,0.373,0.409,0.395,811.6671666666666,820.8171666666667,,1632.4843333333333
2020-05-20 00:00:00,16:40:00.000,60,129.045,128.355,257.4,0.019,1.707,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.113,99.395,32.075,36.124,6.655,9.032,37.071,3855.357,3855.357,4131.182,4131.182,7986.538,7986.538,4067.161,4585.213,8744.549,0.948,0.948,0.901,0.901,0.913,0.913,0.318,0.434,0.407,642.5595,688.5303333333333,,1331.0898333333332
2020-05-20 00:00:00,16:50:00.000,60.006,129.497,128.8,258.297,0.019,1.706,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.082,99.392,21.612,21.645,7.016,13.016,33.184,2629.044,2629.044,2447.686,2447.686,5076.73,5076.73,2769.566,2675.917,5600.331,0.949,0.949,0.915,0.915,0.907,0.907,0.314,0.404,0.422,438.174,407.9476666666667,,846.1216666666667
