Date,Time,F_[Hz],UL1_[V],UL2_[V],UL12_[V],UNE_[V],THDL1_[%],THDL2_[%],THDNE_[%],H1_UL1_[%],H1_UL2_[%],H2_UL1_[%],H2_UL2_[%],H3_UL1_[%],H3_UL2_[%],H4_UL1_[%],H4_UL2_[%],H5_UL1_[%],H5_UL2_[%],H6_UL1_[%],H6_UL2_[%],H7_UL1_[%],H7_UL2_[%],H8_UL1_[%],H8_UL2_[%],H9_UL1_[%],H9_UL2_[%],H10_UL1_[%],H10_UL2_[%],H11_UL1_[%],H11_UL2_[%],H12_UL1_[%],H12_UL2_[%],H13_UL1_[%],H13_UL2_[%],H14_UL1_[%],H14_UL2_[%],H15_UL1_[%],H15_UL2_[%],H16_UL1_[%],H16_UL2_[%],H17_UL1_[%],H17_UL2_[%],H18_UL1_[%],H18_UL2_[%],H19_UL1_[%],H19_UL2_[%],H20_UL1_[%],H20_UL2_[%],H21_UL1_[%],H21_UL2_[%],H22_UL1_[%],H22_UL2_[%],H23_UL1_[%],H23_UL2_[%],H24_UL1_[%],H24_UL2_[%],H25_UL1_[%],H25_UL2_[%],H26_UL1_[%],H26_UL2_[%],H27_UL1_[%],H27_UL2_[%],H28_UL1_[%],H28_UL2_[%],H29_UL1_[%],H29_UL2_[%],H30_UL1_[%],H30_UL2_[%],H31_UL1_[%],H31_UL2_[%],H32_UL1_[%],H32_UL2_[%],H33_UL1_[%],H33_UL2_[%],H34_UL1_[%],H34_UL2_[%],H35_UL1_[%],H35_UL2_[%],H36_UL1_[%],H36_UL2_[%],H37_UL1_[%],H37_UL2_[%],H38_UL1_[%],H38_UL2_[%],H39_UL1_[%],H39_UL2_[%],H40_UL1_[%],H40_UL2_[%],H41_UL1_[%],H41_UL2_[%],H42_UL1_[%],H42_UL2_[%],H43_UL1_[%],H43_UL2_[%],H44_UL1_[%],H44_UL2_[%],H45_UL1_[%],H45_UL2_[%],H46_UL1_[%],H46_UL2_[%],H47_UL1_[%],H47_UL2_[%],H48_UL1_[%],H48_UL2_[%],H49_UL1_[%],H49_UL2_[%],H50_UL1_[%],H50_UL2_[%],Pst_UL1,Pst_UL2,UU_(Volt)_[%],IL1_[A],IL2_[A],THD_I1_[%],THD_I2_[%],THD_IN_[%],P_L1_[W],P_L1_[W]_abs,P_L2_[W],P_L2_[W]_abs,P_total_[W],P_total_[W]_abs,S_L1_[VA],S_L2_[VA],S_total_[VA],PF_L1,PF_L1_abs,PF_L2,PF_L2_abs,PF_total,PF_total_abs,QFL1,QFL2,QFtotal,E_L1_[Wh],E_L2_[Wh],E_L3_[Wh],E_total_[Wh]
2020-05-20 00:00:00,14:00:00.000,59.999,116.806,116.854,233.66,0.006,2.882,2.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.236,100.001,65.946,64.419,6.984,6.592,11.924,6755.042,6755.042,6611.979,6611.979,13367.02,13367.02,7702.916,7527.568,15332.963,0.877,0.877,0.878,0.878,0.872,0.872,0.481,0.478,0.49,1125.8403333333333,1101.9965,,2227.8368333333333
2020-05-20 00:00:00,14:10:00.000,59.999,116.737,116.804,233.541,0.006,2.805,2.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.201,99.934,68.796,64.034,6.608,6.589,10.473,7179.442,7179.442,6564.35,6564.35,13743.792,13743.792,8031.002,7479.378,15609.552,0.894,0.894,0.878,0.878,0.88,0.88,0.448,0.479,0.474,1196.5736666666667,1094.0583333333334,,2290.632
2020-05-20 00:00:00,14:20:00.000,59.995,116.652,116.499,233.151,0.006,2.823,2.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.197,99.959,65.097,67.26,7.136,7.153,13.985,6927.756,6927.756,6884.151,6884.151,13811.907,13811.907,7593.676,7835.674,15475.562,0.912,0.912,0.879,0.879,0.892,0.892,0.41,0.478,0.451,1154.626,1147.3584999999998,,2301.9844999999996
2020-05-20 00:00:00,14:30:00.000,59.999,116.728,117.089,233.817,0.006,2.752,2.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.233,99.882,74.021,59.685,6.285,7.63,6.056,7811.362,7811.362,6310.457,6310.457,14121.818,14121.818,8640.344,6988.477,15985.536,0.904,0.904,0.903,0.903,0.883,0.883,0.427,0.43,0.469,1301.8936666666666,1051.7428333333332,,2353.6364999999996
2020-05-20 00:00:00,14:40:00.000,60.003,117.844,117.94,235.784,0.006,2.709,2.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.254,99.861,68.884,60.347,6.942,6.716,9.277,7598.948,7598.948,6419.638,6419.638,14018.586,14018.586,8117.604,7117.252,15445.06,0.936,0.936,0.902,0.902,0.908,0.908,0.352,0.432,0.42,1266.4913333333334,1069.9396666666667,,2336.431
2020-05-20 00:00:00,14:50:00.000,60.006,118.56,118.59,237.15,0.006,2.621,2.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.207,99.881,70.663,64.762,6.529,6.689,7.976,7757.55,7757.55,6829.789,6829.789,14587.338,14587.338,8377.876,7680.138,16183.878,0.926,0.926,0.889,0.889,0.901,0.901,0.378,0.457,0.433,1292.925,1138.2981666666665,,2431.2231666666667
2020-05-20 00:00:00,15:00:00.000,60.008,118.186,118.615,236.801,0.006,2.626,2.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.258,99.862,79.023,62.136,6.133,7.064,4.938,8444.662,8444.662,6653.912,6653.912,15098.574,15098.574,9339.459,7370.219,17193.465,0.904,0.904,0.903,0.903,0.878,0.878,0.427,0.43,0.478,1407.4436666666666,1108.9853333333333,,2516.429
2020-05-20 00:00:00,15:10:00.000,60.006,118.766,118.679,237.445,0.006,2.603,2.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.236,99.945,73.208,72.589,7.15,6.416,17.533,8038.346,8038.346,7765.057,7765.057,15803.402,15803.402,8694.593,8614.796,17364.268,0.925,0.925,0.901,0.901,0.91,0.91,0.381,0.433,0.414,1339.724333333333,1294.1761666666666,,2633.9004999999997
2020-05-20 00:00:00,15:20:00.000,60.003,118.847,118.843,237.69,0.006,2.633,2.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.192,99.922,81.111,77.358,7.289,7.033,13.615,9015.796,9015.796,8418.14,8418.14,17433.936,17433.936,9639.725,9193.499,18898.973,0.935,0.935,0.916,0.916,0.922,0.922,0.354,0.402,0.386,1502.6326666666666,1403.023333333333,,2905.656
2020-05-20 00:00:00,15:30:00.000,59.998,119.075,118.955,238.03,0.006,2.624,2.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.246,99.92,80.868,80.065,7.008,7.345,8.864,9096.702,9096.702,8697.932,8697.932,17794.633,17794.633,9629.317,9524.156,19224.168,0.945,0.945,0.913,0.913,0.926,0.926,0.328,0.407,0.378,1516.1169999999997,1449.6553333333334,,2965.7723333333333
2020-05-20 00:00:00,15:40:00.000,60.007,119.105,119.104,238.209,0.006,2.601,2.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.202,99.91,80.601,76.474,6.724,6.621,9.914,8937.001,8937.001,8259.507,8259.507,17196.508,17196.508,9599.929,9108.379,18787.24,0.931,0.931,0.907,0.907,0.915,0.915,0.365,0.422,0.403,1489.5001666666667,1376.5845,,2866.0846666666666
2020-05-20 00:00:00,15:50:00.000,59.999,119.452,119.435,238.887,0.006,2.609,2.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.202,99.913,73.829,70.458,7.069,7.338,8.544,8105.414,8105.414,7479.265,7479.265,15584.68,15584.68,8819.024,8415.171,17310.697,0.919,0.919,0.889,0.889,0.9,0.9,0.394,0.458,0.435,1350.9023333333332,1246.5441666666666,,2597.4465
2020-05-20 00:00:00,16:00:00.000,60.009,119.25,119.41,238.66,0.006,2.677,2.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.267,99.862,75.675,65.71,7.15,8.176,6.309,8301.124,8301.124,6997.653,6997.653,15298.777,15298.777,9024.184,7846.448,17075.471,0.92,0.92,0.892,0.892,0.896,0.896,0.392,0.452,0.444,1383.5206666666666,1166.2755,,2549.7961666666665
2020-05-20 00:00:00,16:10:00.000,59.994,119.191,119.112,238.303,0.006,2.755,2.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.24,99.903,68.272,66.009,7.468,7.939,8.813,7614.693,7614.693,7045.233,7045.233,14659.927,14659.927,8137.456,7862.477,16100.885,0.936,0.936,0.896,0.896,0.911,0.911,0.353,0.444,0.413,1269.1154999999999,1174.2055,,2443.321
2020-05-20 00:00:00,16:20:00.000,59.996,119.22,119.083,238.303,0.006,2.847,2.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.2,99.886,70.064,68.812,8.016,7.736,9.28,7782.447,7782.447,7199.777,7199.777,14982.225,14982.225,8352.989,8194.304,16652.84,0.932,0.932,0.879,0.879,0.9,0.9,0.363,0.477,0.437,1297.0745,1199.9628333333333,,2497.037333333333
2020-05-20 00:00:00,16:30:00.000,60.01,119.899,119.703,239.602,0.006,2.843,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0.465,99.916,71.214,72.855,8.119,8.135,8.106,7885.432,7885.432,7612.189,7612.189,15497.621,15497.621,8538.414,8720.961,17341.428,0.924,0.924,0.873,0.873,0.894,0.894,0.384,0.488,0.449,1314.2386666666666,1268.6981666666666,,2582.936833333333
2020-05-20 00:00:00,16:40:00.000,59.999,119.719,119.515,239.23399999999998,0.006,2.899,2.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0.28,99.957,71.953,75.124,8.492,7.814,11.784,8014.953,8014.953,8048.368,8048.368,16063.32,16063.32,8614.211,8978.427,17685.084,0.93,0.93,0.896,0.896,0.908,0.908,0.366,0.443,0.418,1335.8255,1341.3946666666666,,2677.2201666666665
2020-05-20 00:00:00,16:50:00.000,60.005,119.968,119.869,239.837,0.006,2.882,2.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.198,99.962,73.345,73.628,8.537,7.799,12.466,8142.947,8142.947,8010.159,8010.159,16153.106,16153.106,8799.044,8825.69,17683.469,0.925,0.925,0.908,0.908,0.913,0.913,0.379,0.42,0.407,1357.1578333333332,1335.0265,,2692.184333333333
2020-05-20 00:00:00,17:00:00.000,60.009,120.444,120.273,240.71699999999998,0.006,2.883,2.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.257,100.003,67.833,71.799,9.239,6.958,20.718,7591.922,7591.922,7886.663,7886.663,15478.584,15478.584,8170.058,8635.443,16877.314,0.929,0.929,0.913,0.913,0.917,0.917,0.369,0.407,0.399,1265.320333333333,1314.4438333333333,,2579.7641666666664
